path,class,label,Devanagari
C:\Users\Ashim\Devnagari_dataset\2\Img_145.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_146.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_147.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_148.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_149.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_150.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_151.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_152.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_153.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_154.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_155.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_156.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_157.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_158.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_159.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_160.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_161.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_162.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_163.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_164.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_165.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_166.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_167.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_168.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_169.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_170.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_171.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_172.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_173.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_174.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_175.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_176.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_177.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_178.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_179.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_180.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_181.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_182.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_183.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_184.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_185.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_186.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_187.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_188.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_189.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_190.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_191.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_192.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_193.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_194.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_195.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_196.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_197.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_198.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_199.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_200.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_201.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_202.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_203.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_204.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_0.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_1.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_2.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_3.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_4.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_5.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_6.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_7.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_8.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_9.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_10.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_11.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_12.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_13.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_14.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_15.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_16.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\2\Img_17.jpg,2,kha,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_0.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_1.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_2.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_3.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_4.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_5.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_6.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_7.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_8.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_9.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_10.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_11.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_12.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_13.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_14.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_15.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_16.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_17.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_18.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_19.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_20.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_21.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_22.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_23.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_24.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_25.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_26.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_27.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_28.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_29.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_30.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_31.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_32.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_33.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_34.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_35.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_36.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_37.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_38.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_39.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_40.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_41.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_42.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_43.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_44.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_45.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_46.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_47.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_48.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_49.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_50.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_51.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_52.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_53.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_54.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_55.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_56.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_57.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_58.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_59.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_60.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_61.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_62.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_63.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_64.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_65.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_66.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_67.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_68.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_69.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_70.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_71.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_72.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_73.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_74.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_75.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_76.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_77.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_78.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_79.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_80.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_81.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_82.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_83.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_84.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_85.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_86.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_87.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_88.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_89.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_90.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_91.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_92.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_93.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_94.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_95.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_96.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_97.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_98.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_99.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_100.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_101.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_102.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_103.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_104.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_105.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_106.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_107.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_108.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_109.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_110.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_111.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_112.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_113.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_114.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_115.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_116.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_117.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_118.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_119.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_120.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_121.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_122.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_123.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_124.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_125.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_126.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_127.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_128.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_129.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_130.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_131.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_132.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_133.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_134.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_135.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_136.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_137.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_138.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_139.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_140.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_141.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_142.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_143.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_144.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_145.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_146.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_147.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_148.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_149.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_150.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_151.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_152.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_153.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_154.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_155.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_156.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_157.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_158.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_159.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_160.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_161.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_162.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_163.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_164.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_165.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_166.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_167.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_168.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_169.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_170.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_171.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_172.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_173.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_174.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_175.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_176.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_177.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_178.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_179.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_180.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_181.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_182.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_183.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_184.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_185.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_186.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_187.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_188.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_189.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_190.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_191.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_192.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_193.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_194.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_195.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_196.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_197.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_198.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_199.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_200.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_201.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_202.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_203.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\3\Img_204.jpg,3,ga,à¤–
C:\Users\Ashim\Devnagari_dataset\4\Img_1.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_2.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_3.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_4.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_5.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_6.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_7.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_8.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_9.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_10.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_11.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_12.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_13.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_14.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_15.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_16.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_17.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_18.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_19.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_20.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_21.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_22.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_23.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_24.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_25.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_26.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_27.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_28.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_29.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_30.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_31.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_32.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_33.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_34.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_35.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_36.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_37.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_38.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_39.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_40.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_41.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_42.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_43.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_44.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_45.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_46.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_47.jpg,4,gha,à¤˜
C:\Users\Ashim\Devnagari_dataset\4\Img_48.jpg,4,gha,à¤˜
