,path,class,label,Devanagari
274,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_160.jpg,2,kha,à¤–
275,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_161.jpg,2,kha,à¤–
276,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_162.jpg,2,kha,à¤–
277,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_163.jpg,2,kha,à¤–
278,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_164.jpg,2,kha,à¤–
279,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_165.jpg,2,kha,à¤–
280,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_166.jpg,2,kha,à¤–
281,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_167.jpg,2,kha,à¤–
282,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_168.jpg,2,kha,à¤–
283,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_169.jpg,2,kha,à¤–
284,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_17.jpg,2,kha,à¤–
285,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_170.jpg,2,kha,à¤–
286,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_171.jpg,2,kha,à¤–
287,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_172.jpg,2,kha,à¤–
288,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_173.jpg,2,kha,à¤–
289,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_174.jpg,2,kha,à¤–
290,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_175.jpg,2,kha,à¤–
291,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_176.jpg,2,kha,à¤–
292,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_177.jpg,2,kha,à¤–
293,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_178.jpg,2,kha,à¤–
294,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_179.jpg,2,kha,à¤–
295,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_18.jpg,2,kha,à¤–
296,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_180.jpg,2,kha,à¤–
297,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_181.jpg,2,kha,à¤–
298,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_182.jpg,2,kha,à¤–
299,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_183.jpg,2,kha,à¤–
300,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_184.jpg,2,kha,à¤–
301,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_185.jpg,2,kha,à¤–
302,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_186.jpg,2,kha,à¤–
303,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_187.jpg,2,kha,à¤–
304,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_188.jpg,2,kha,à¤–
305,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_189.jpg,2,kha,à¤–
306,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_19.jpg,2,kha,à¤–
307,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_190.jpg,2,kha,à¤–
308,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_191.jpg,2,kha,à¤–
309,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_192.jpg,2,kha,à¤–
310,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_193.jpg,2,kha,à¤–
311,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_194.jpg,2,kha,à¤–
312,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_195.jpg,2,kha,à¤–
313,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_196.jpg,2,kha,à¤–
314,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_197.jpg,2,kha,à¤–
315,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_198.jpg,2,kha,à¤–
316,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_199.jpg,2,kha,à¤–
317,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_2.jpg,2,kha,à¤–
318,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_20.jpg,2,kha,à¤–
319,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_200.jpg,2,kha,à¤–
320,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_201.jpg,2,kha,à¤–
321,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_202.jpg,2,kha,à¤–
322,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_203.jpg,2,kha,à¤–
323,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_204.jpg,2,kha,à¤–
324,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_21.jpg,2,kha,à¤–
325,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_22.jpg,2,kha,à¤–
326,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_23.jpg,2,kha,à¤–
327,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_24.jpg,2,kha,à¤–
328,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_25.jpg,2,kha,à¤–
329,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_26.jpg,2,kha,à¤–
330,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_27.jpg,2,kha,à¤–
331,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_28.jpg,2,kha,à¤–
332,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_29.jpg,2,kha,à¤–
333,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_3.jpg,2,kha,à¤–
334,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_30.jpg,2,kha,à¤–
335,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_31.jpg,2,kha,à¤–
336,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_32.jpg,2,kha,à¤–
337,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_33.jpg,2,kha,à¤–
338,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_34.jpg,2,kha,à¤–
339,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_35.jpg,2,kha,à¤–
340,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_36.jpg,2,kha,à¤–
341,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_37.jpg,2,kha,à¤–
342,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_38.jpg,2,kha,à¤–
343,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_39.jpg,2,kha,à¤–
344,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_4.jpg,2,kha,à¤–
345,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_40.jpg,2,kha,à¤–
346,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_41.jpg,2,kha,à¤–
347,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_42.jpg,2,kha,à¤–
348,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_43.jpg,2,kha,à¤–
349,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_44.jpg,2,kha,à¤–
350,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_45.jpg,2,kha,à¤–
351,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_46.jpg,2,kha,à¤–
352,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_47.jpg,2,kha,à¤–
353,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_48.jpg,2,kha,à¤–
354,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_49.jpg,2,kha,à¤–
355,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_5.jpg,2,kha,à¤–
356,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_50.jpg,2,kha,à¤–
357,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_51.jpg,2,kha,à¤–
358,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_52.jpg,2,kha,à¤–
359,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_53.jpg,2,kha,à¤–
360,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_54.jpg,2,kha,à¤–
361,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_55.jpg,2,kha,à¤–
362,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_56.jpg,2,kha,à¤–
363,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_57.jpg,2,kha,à¤–
364,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_58.jpg,2,kha,à¤–
365,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_59.jpg,2,kha,à¤–
366,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_6.jpg,2,kha,à¤–
367,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_60.jpg,2,kha,à¤–
368,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_61.jpg,2,kha,à¤–
369,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_62.jpg,2,kha,à¤–
370,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_63.jpg,2,kha,à¤–
371,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_64.jpg,2,kha,à¤–
372,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_65.jpg,2,kha,à¤–
373,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_66.jpg,2,kha,à¤–
374,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_67.jpg,2,kha,à¤–
375,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_68.jpg,2,kha,à¤–
376,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_69.jpg,2,kha,à¤–
377,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_7.jpg,2,kha,à¤–
378,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_70.jpg,2,kha,à¤–
379,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_71.jpg,2,kha,à¤–
380,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_72.jpg,2,kha,à¤–
381,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_73.jpg,2,kha,à¤–
382,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_74.jpg,2,kha,à¤–
383,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_75.jpg,2,kha,à¤–
384,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_76.jpg,2,kha,à¤–
385,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_77.jpg,2,kha,à¤–
386,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_78.jpg,2,kha,à¤–
387,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_79.jpg,2,kha,à¤–
388,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_8.jpg,2,kha,à¤–
389,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_80.jpg,2,kha,à¤–
390,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_81.jpg,2,kha,à¤–
391,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_82.jpg,2,kha,à¤–
392,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_83.jpg,2,kha,à¤–
393,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_84.jpg,2,kha,à¤–
394,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_85.jpg,2,kha,à¤–
395,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_86.jpg,2,kha,à¤–
396,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_87.jpg,2,kha,à¤–
397,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_88.jpg,2,kha,à¤–
398,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_89.jpg,2,kha,à¤–
399,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_9.jpg,2,kha,à¤–
400,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_90.jpg,2,kha,à¤–
401,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_91.jpg,2,kha,à¤–
402,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_92.jpg,2,kha,à¤–
403,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_93.jpg,2,kha,à¤–
404,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_94.jpg,2,kha,à¤–
405,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_95.jpg,2,kha,à¤–
406,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_96.jpg,2,kha,à¤–
407,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_97.jpg,2,kha,à¤–
408,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_98.jpg,2,kha,à¤–
409,D:\Nepali_character_Recognisation\Nepali_Character_dataset\02\Img_99.jpg,2,kha,à¤–
410,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_0.jpg,3,ga,à¤–
411,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_1.jpg,3,ga,à¤–
412,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_10.jpg,3,ga,à¤–
413,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_100.jpg,3,ga,à¤–
414,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_101.jpg,3,ga,à¤–
415,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_102.jpg,3,ga,à¤–
416,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_103.jpg,3,ga,à¤–
417,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_104.jpg,3,ga,à¤–
418,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_105.jpg,3,ga,à¤–
419,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_106.jpg,3,ga,à¤–
420,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_107.jpg,3,ga,à¤–
421,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_108.jpg,3,ga,à¤–
422,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_109.jpg,3,ga,à¤–
423,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_11.jpg,3,ga,à¤–
424,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_110.jpg,3,ga,à¤–
425,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_111.jpg,3,ga,à¤–
426,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_112.jpg,3,ga,à¤–
427,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_113.jpg,3,ga,à¤–
428,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_114.jpg,3,ga,à¤–
429,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_115.jpg,3,ga,à¤–
430,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_116.jpg,3,ga,à¤–
431,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_117.jpg,3,ga,à¤–
432,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_118.jpg,3,ga,à¤–
433,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_119.jpg,3,ga,à¤–
434,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_12.jpg,3,ga,à¤–
435,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_120.jpg,3,ga,à¤–
436,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_121.jpg,3,ga,à¤–
437,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_122.jpg,3,ga,à¤–
438,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_123.jpg,3,ga,à¤–
439,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_124.jpg,3,ga,à¤–
440,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_125.jpg,3,ga,à¤–
441,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_126.jpg,3,ga,à¤–
442,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_127.jpg,3,ga,à¤–
443,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_128.jpg,3,ga,à¤–
444,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_129.jpg,3,ga,à¤–
445,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_13.jpg,3,ga,à¤–
446,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_130.jpg,3,ga,à¤–
447,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_131.jpg,3,ga,à¤–
448,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_132.jpg,3,ga,à¤–
449,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_133.jpg,3,ga,à¤–
450,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_134.jpg,3,ga,à¤–
451,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_135.jpg,3,ga,à¤–
452,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_136.jpg,3,ga,à¤–
453,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_137.jpg,3,ga,à¤–
454,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_138.jpg,3,ga,à¤–
455,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_139.jpg,3,ga,à¤–
456,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_14.jpg,3,ga,à¤–
457,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_140.jpg,3,ga,à¤–
458,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_141.jpg,3,ga,à¤–
459,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_142.jpg,3,ga,à¤–
460,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_143.jpg,3,ga,à¤–
461,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_144.jpg,3,ga,à¤–
462,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_145.jpg,3,ga,à¤–
463,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_146.jpg,3,ga,à¤–
464,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_147.jpg,3,ga,à¤–
465,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_148.jpg,3,ga,à¤–
466,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_149.jpg,3,ga,à¤–
467,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_15.jpg,3,ga,à¤–
468,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_150.jpg,3,ga,à¤–
469,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_151.jpg,3,ga,à¤–
470,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_152.jpg,3,ga,à¤–
471,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_153.jpg,3,ga,à¤–
472,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_154.jpg,3,ga,à¤–
473,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_155.jpg,3,ga,à¤–
474,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_156.jpg,3,ga,à¤–
475,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_157.jpg,3,ga,à¤–
476,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_158.jpg,3,ga,à¤–
477,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_159.jpg,3,ga,à¤–
478,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_16.jpg,3,ga,à¤–
479,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_160.jpg,3,ga,à¤–
480,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_161.jpg,3,ga,à¤–
481,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_162.jpg,3,ga,à¤–
482,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_163.jpg,3,ga,à¤–
483,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_164.jpg,3,ga,à¤–
484,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_165.jpg,3,ga,à¤–
485,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_166.jpg,3,ga,à¤–
486,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_167.jpg,3,ga,à¤–
487,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_168.jpg,3,ga,à¤–
488,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_169.jpg,3,ga,à¤–
489,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_17.jpg,3,ga,à¤–
490,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_170.jpg,3,ga,à¤–
491,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_171.jpg,3,ga,à¤–
492,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_172.jpg,3,ga,à¤–
493,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_173.jpg,3,ga,à¤–
494,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_174.jpg,3,ga,à¤–
495,D:\Nepali_character_Recognisation\Nepali_Character_dataset\03\Img_175.jpg,3,ga,à¤–
